2026-07-19T23:50:08.741Z	hatzegopteryx	2-manger	done
2026-07-19T23:50:08.741Z	hatzegopteryx	3-ecosysteme	start
2026-07-19T23:50:08.744Z	hatzegopteryx	3-ecosysteme	done
2026-07-19T23:50:08.744Z	hatzegopteryx	4-paris	start
2026-07-19T23:50:08.746Z	hatzegopteryx	4-paris	done
2026-07-19T23:50:08.746Z	hatzegopteryx	5-funfact	start
2026-07-19T23:50:08.748Z	hatzegopteryx	5-funfact	done
2026-07-19T23:50:29.089Z	corythosaurus	1-echelle	start
2026-07-19T23:51:46.292Z	corythosaurus	1-echelle	done
2026-07-19T23:51:46.292Z	corythosaurus	2-manger	start
2026-07-19T23:53:07.191Z	corythosaurus	2-manger	done
2026-07-19T23:53:07.192Z	corythosaurus	3-ecosysteme	start
2026-07-19T23:54:13.073Z	corythosaurus	3-ecosysteme	done
2026-07-19T23:54:13.073Z	corythosaurus	4-paris	start
2026-07-19T23:55:36.788Z	corythosaurus	4-paris	done
2026-07-19T23:55:36.788Z	corythosaurus	5-funfact	start
2026-07-19T23:56:45.474Z	corythosaurus	5-funfact	done
2026-07-25T17:35:21.556Z	minmi	1-echelle	start
2026-07-25T17:35:21.562Z	minmi	1-echelle	done
2026-07-25T17:35:21.562Z	minmi	2-manger	start
2026-07-25T17:35:21.564Z	minmi	2-manger	done
2026-07-25T17:35:21.564Z	minmi	3-ecosysteme	start
2026-07-25T17:35:21.567Z	minmi	3-ecosysteme	done
2026-07-25T17:35:21.567Z	minmi	4-paris	start
2026-07-25T17:35:21.569Z	minmi	4-paris	done
2026-07-25T17:35:21.569Z	minmi	5-funfact	start
2026-07-25T17:35:21.572Z	minmi	5-funfact	done
2026-07-25T17:36:49.492Z	gorgonops	1-echelle	start
2026-07-25T17:36:49.496Z	gorgonops	1-echelle	done
2026-07-25T17:36:49.497Z	gorgonops	2-manger	start
2026-07-25T17:36:49.499Z	gorgonops	2-manger	done
2026-07-25T17:36:49.499Z	gorgonops	3-ecosysteme	start
2026-07-25T17:36:49.501Z	gorgonops	3-ecosysteme	done
2026-07-25T17:36:49.502Z	gorgonops	4-paris	start
2026-07-25T17:36:49.503Z	gorgonops	4-paris	done
2026-07-25T17:36:49.503Z	gorgonops	5-funfact	start
2026-07-25T17:36:49.506Z	gorgonops	5-funfact	done
2026-07-25T17:37:48.868Z	gorgonops	1-echelle	start
2026-07-25T17:37:48.872Z	gorgonops	1-echelle	done
2026-07-25T17:37:48.872Z	gorgonops	2-manger	start
2026-07-25T17:37:48.875Z	gorgonops	2-manger	done
2026-07-25T17:37:48.876Z	gorgonops	3-ecosysteme	start
2026-07-25T17:37:48.878Z	gorgonops	3-ecosysteme	done
2026-07-25T17:37:48.879Z	gorgonops	4-paris	start
2026-07-25T17:37:48.880Z	gorgonops	4-paris	done
2026-07-25T17:37:48.881Z	gorgonops	5-funfact	start
2026-07-25T17:37:48.883Z	gorgonops	5-funfact	done
2026-07-25T17:37:49.007Z	maiasaura	1-echelle	start
2026-07-25T17:37:49.011Z	maiasaura	1-echelle	done
2026-07-25T17:37:49.011Z	maiasaura	2-manger	start
2026-07-25T17:37:49.013Z	maiasaura	2-manger	done
2026-07-25T17:37:49.014Z	maiasaura	3-ecosysteme	start
2026-07-25T17:37:49.016Z	maiasaura	3-ecosysteme	done
